SequenceID	ClusterID
seq_41836	10805
seq_41837	9443
seq_41838	6965
seq_41839	10105
seq_4184	2742
seq_41840	10806
seq_41841	3104
seq_41842	9075
seq_41843	10807
seq_41844	9551
seq_41845	1422
seq_41846	10622
seq_41847	556
seq_41848	9985
seq_41849	6358
seq_4185	2743
seq_41850	10455
seq_41851	5109
seq_41852	9987
seq_41853	10628
seq_41854	9344
seq_41855	10808
seq_41856	9417
seq_41857	10171
seq_41858	9991
seq_41859	10145
seq_4186	2744
seq_41860	9344
seq_41861	1437
seq_41862	10809
seq_41863	9449
seq_41864	10162
seq_41865	3631
seq_41866	10810
seq_41867	9996
seq_41868	253
seq_41869	9820
seq_4187	959
seq_41870	9159
seq_41871	10811
seq_41872	10638
seq_41873	7406
seq_41874	9989
seq_41875	10812
seq_41876	10813
seq_41877	9215
seq_41878	10006
seq_41879	9575
seq_4188	2745
seq_41880	10180
seq_41881	3188
seq_41882	6714
seq_41883	9046
seq_41884	6361
seq_41885	10009
seq_41886	258
seq_41887	10814
seq_41888	1806
seq_41889	10010
seq_4189	2265
seq_41890	10650
seq_41891	10208
seq_41892	801
seq_41893	10006
seq_41894	10652
seq_41895	5119
seq_41896	10457
seq_41897	10457
seq_41898	10014
seq_41899	10629
seq_419	319
seq_4190	2746
seq_41900	3647
seq_41901	10219
seq_41902	5634
seq_41903	10019
seq_41904	444
seq_41905	10021
seq_41906	10815
seq_41907	9311
seq_41908	10816
seq_41909	6017
seq_4191	2747
seq_41910	10817
seq_41911	9461
seq_41912	10243
seq_41913	10818
seq_41914	10314
seq_41915	199
seq_41916	199
seq_41917	805
seq_41918	53
seq_41919	10819
seq_4192	2748
seq_41920	9161
seq_41921	234
seq_41922	9161
seq_41923	10820
seq_41924	10663
seq_41925	9015
seq_41926	10821
seq_41927	10822
seq_41928	9822
seq_41929	10823
seq_4193	2749
seq_41930	5220
seq_41931	1819
seq_41932	9133
seq_41933	10824
seq_41934	10173
seq_41935	9166
seq_41936	9706
seq_41937	5232
seq_41938	7050
seq_41939	9569
seq_4194	2750
seq_41940	1824
seq_41941	10039
seq_41942	6984
seq_41943	1435
seq_41944	1435
seq_41945	10825
seq_41946	565
seq_41947	9447
seq_41948	1826
seq_41949	9570
seq_4195	2751
seq_41950	10679
seq_41951	9275
seq_41952	2257
seq_41953	9168
seq_41954	4211
seq_41955	5249
seq_41956	3666
seq_41957	10826
seq_41958	9112
seq_41959	791
seq_4196	2752
seq_41960	9571
seq_41961	9823
seq_41962	10051
seq_41963	211
seq_41964	10827
seq_41965	9573
seq_41966	5568
seq_41967	9728
seq_41968	10828
seq_41969	10053
seq_4197	2753
seq_41970	619
seq_41971	619
seq_41972	10314
seq_41973	10829
seq_41974	10829
seq_41975	9705
seq_41976	9634
seq_41977	10687
seq_41978	5281
seq_41979	10154
seq_4198	1889
seq_41980	10691
seq_41981	10830
seq_41982	10692
seq_41983	9175
seq_41984	4260
seq_41985	9479
seq_41986	10065
seq_41987	9994
seq_41988	10054
seq_41989	10831
seq_4199	2754
seq_41990	10316
seq_41991	10316
seq_41992	10832
seq_41993	10459
seq_41994	1597
seq_41995	3683
seq_41996	6660
seq_41997	9488
seq_41998	37
seq_41999	3686
seq_42	23
seq_420	320
seq_4200	2278
seq_42000	10074
seq_42001	9283
seq_42002	10701
seq_42003	3644
seq_42004	10075
seq_42005	10833
seq_42006	9449
seq_42007	10834
seq_42008	3675
seq_42009	10381
seq_4201	877
seq_42010	10835
seq_42011	10835
seq_42012	6024
seq_42013	1847
seq_42014	9497
seq_42015	9181
seq_42016	10836
seq_42017	9590
seq_42018	9183
seq_42019	9184
seq_4202	2492
seq_42020	9996
seq_42021	449
seq_42022	10461
seq_42023	10461
seq_42024	9701
seq_42025	8708
seq_42026	1646
seq_42027	3472
seq_42028	10175
seq_42029	10837
seq_4203	2755
seq_42030	10838
seq_42031	10091
seq_42032	9097
seq_42033	10839
seq_42034	9189
seq_42035	10094
seq_42036	9159
seq_42037	10840
seq_42038	9583
seq_42039	1891
seq_4204	2756
seq_42040	5594
seq_42041	10099
seq_42042	9828
seq_42043	778
seq_42044	9216
seq_42045	10639
seq_42046	9997
seq_42047	9514
seq_42048	10108
seq_42049	3160
seq_4205	2757
seq_42050	10390
seq_42051	3463
seq_42052	3466
seq_42053	6352
seq_42054	9998
seq_42055	10107
seq_42056	10841
seq_42057	10842
seq_42058	9193
seq_42059	9998
seq_4206	2758
seq_42060	3161
seq_42061	9828
seq_42062	9832
seq_42063	9829
seq_42064	10843
seq_42065	9135
seq_42066	10844
seq_42067	4629
seq_42068	9039
seq_42069	9850
seq_4207	2759
seq_42070	9999
seq_42071	10119
seq_42072	9201
seq_42073	9702
seq_42074	7043
seq_42075	9051
seq_42076	1713
seq_42077	9365
seq_42078	10845
seq_42079	5447
seq_4208	1863
seq_42080	10772
seq_42081	10772
seq_42082	3516
seq_42083	5470
seq_42084	10122
seq_42085	4219
seq_42086	25
seq_42087	6815
seq_42088	10846
seq_42089	9205
seq_4209	2760
seq_42090	10126
seq_42091	10127
seq_42092	10515
seq_42093	10001
seq_42094	9705
seq_42095	10776
seq_42096	9478
seq_42097	9377
seq_42098	10001
seq_42099	1223
seq_421	321
seq_4210	969
seq_42100	10780
seq_42101	9378
seq_42102	9382
seq_42103	5614
seq_42104	3699
seq_42105	9730
seq_42106	9227
seq_42107	10847
seq_42108	10848
seq_42109	10136
seq_4211	2761
seq_42110	10136
seq_42111	5211
seq_42112	9194
seq_42113	5520
seq_42114	10849
seq_42115	9941
seq_42116	10850
seq_42117	9210
seq_42118	10851
seq_42119	10851
seq_4212	839
seq_42120	1117
seq_42121	10852
seq_42122	7183
seq_42123	10853
seq_42124	10005
seq_42125	7440
seq_42126	10854
seq_42127	10006
seq_42128	10006
seq_42129	3764
seq_4213	2762
seq_42130	5634
seq_42131	305
seq_42132	9365
seq_42133	10319
seq_42134	9040
seq_42135	10855
seq_42136	805
seq_42137	9059
seq_42138	1882
seq_42139	3657
seq_4214	1993
seq_42140	9706
seq_42141	10152
seq_42142	1542
seq_42143	9575
seq_42144	9576
seq_42145	10834
seq_42146	10157
seq_42147	10856
seq_42148	10700
seq_42149	9312
seq_4215	2763
seq_42150	10160
seq_42151	3699
seq_42152	10857
seq_42153	10858
seq_42154	10164
seq_42155	42
seq_42156	1888
seq_42157	2053
seq_42158	5642
seq_42159	9191
seq_4216	2764
seq_42160	794
seq_42161	773
seq_42162	9285
seq_42163	794
seq_42164	3717
seq_42165	3769
seq_42166	10465
seq_42167	9833
seq_42168	9039
seq_42169	3771
seq_4217	90
seq_42170	10465
seq_42171	10645
seq_42172	9835
seq_42173	10180
seq_42174	796
seq_42175	6834
seq_42176	3776
seq_42177	7184
seq_42178	10467
seq_42179	9905
seq_4218	2765
seq_42180	6036
seq_42181	3791
seq_42182	9456
seq_42183	805
seq_42184	10320
seq_42185	10157
seq_42186	10859
seq_42187	10175
seq_42188	10860
seq_42189	4466
seq_4219	2766
seq_42190	10177
seq_42191	10181
seq_42192	10179
seq_42193	10861
seq_42194	3782
seq_42195	10862
seq_42196	10021
seq_42197	3791
seq_42198	9597
seq_42199	10863
seq_422	322
seq_4220	2306
seq_42200	10864
seq_42201	10865
seq_42202	7057
seq_42203	801
seq_42204	7455
seq_42205	10866
seq_42206	10863
seq_42207	3804
seq_42208	10863
seq_42209	9608
seq_4221	2767
seq_42210	10349
seq_42211	10469
seq_42212	9604
seq_42213	9707
seq_42214	9287
seq_42215	10184
seq_42216	10867
seq_42217	9595
seq_42218	1911
seq_42219	10868
seq_4222	2768
seq_42220	8763
seq_42221	9708
seq_42222	9623
seq_42223	9239
seq_42224	5656
seq_42225	6383
seq_42226	10869
seq_42227	10870
seq_42228	9596
seq_42229	10866
seq_4223	408
seq_42230	9599
seq_42231	10871
seq_42232	10321
seq_42233	9608
seq_42234	9600
seq_42235	9622
seq_42236	10872
seq_42237	9648
seq_42238	10205
seq_42239	9230
seq_4224	2769
seq_42240	1961
seq_42241	9347
seq_42242	9067
seq_42243	10873
seq_42244	10874
seq_42245	10875
seq_42246	9231
seq_42247	10753
seq_42248	5728
seq_42249	259
seq_4225	2704
seq_42250	1968
seq_42251	10205
seq_42252	451
seq_42253	9617
seq_42254	10876
seq_42255	2154
seq_42256	10877
seq_42257	2015
seq_42258	10878
seq_42259	10878
seq_4226	878
seq_42260	10184
seq_42261	10867
seq_42262	9709
seq_42263	5676
seq_42264	9595
seq_42265	10185
seq_42266	10879
seq_42267	10879
seq_42268	6388
seq_42269	10186
seq_4227	2770
seq_42270	1938
seq_42271	5185
seq_42272	9297
seq_42273	9734
seq_42274	9083
seq_42275	9239
seq_42276	128
seq_42277	10880
seq_42278	6391
seq_42279	3648
seq_4228	2771
seq_42280	10393
seq_42281	10213
seq_42282	10214
seq_42283	10869
seq_42284	10881
seq_42285	10882
seq_42286	10882
seq_42287	9063
seq_42288	10883
seq_42289	3936
seq_4229	2772
seq_42290	9064
seq_42291	10220
seq_42292	853
seq_42293	815
seq_42294	10884
seq_42295	1925
seq_42296	815
seq_42297	10437
seq_42298	10885
seq_42299	8062
seq_423	323
seq_4230	2773
seq_42300	9340
seq_42301	10470
seq_42302	10886
seq_42303	10227
seq_42304	7449
seq_42305	7449
seq_42306	9637
seq_42307	9248
seq_42308	10182
seq_42309	3978
seq_4231	2774
seq_42310	10887
seq_42311	3840
seq_42312	818
seq_42313	895
seq_42314	322
seq_42315	9909
seq_42316	10236
seq_42317	10321
seq_42318	9641
seq_42319	10694
seq_4232	2775
seq_42320	10888
seq_42321	9564
seq_42322	10889
seq_42323	10890
seq_42324	9840
seq_42325	2091
seq_42326	10891
seq_42327	10891
seq_42328	10322
seq_42329	5855
seq_4233	2776
seq_42330	10244
seq_42331	1960
seq_42332	10892
seq_42333	9257
seq_42334	1961
seq_42335	10893
seq_42336	10893
seq_42337	10894
seq_42338	9232
seq_42339	10323
seq_4234	2777
seq_42340	5717
seq_42341	9011
seq_42342	966
seq_42343	10251
seq_42344	9652
seq_42345	9604
seq_42346	10254
seq_42347	10895
seq_42348	10896
seq_42349	10010
seq_4235	328
seq_42350	9107
seq_42351	9107
seq_42352	5892
seq_42353	8434
seq_42354	10897
seq_42355	9655
seq_42356	10898
seq_42357	10899
seq_42358	10204
seq_42359	1968
seq_4236	2778
seq_42360	10147
seq_42361	5714
seq_42362	9347
seq_42363	10900
seq_42364	9663
seq_42365	5728
seq_42366	10901
seq_42367	10902
seq_42368	9349
seq_42369	3881
seq_4237	2124
seq_42370	9124
seq_42371	4087
seq_42372	9108
seq_42373	10903
seq_42374	10904
seq_42375	1973
seq_42376	8453
seq_42377	10267
seq_42378	77
seq_42379	9974
seq_4238	157
seq_42380	10905
seq_42381	9669
seq_42382	9233
seq_42383	10906
seq_42384	9019
seq_42385	10043
seq_42386	10907
seq_42387	10651
seq_42388	10908
seq_42389	10
seq_4239	2779
seq_42390	10
seq_42391	10
seq_42392	10909
seq_42393	9282
seq_42394	10910
seq_42395	1550
seq_42396	10011
seq_42397	9218
seq_42398	10911
seq_42399	9706
seq_424	324
seq_4240	245
seq_42400	10912
seq_42401	9350
seq_42402	10185
seq_42403	10913
seq_42404	10012
seq_42405	10914
seq_42406	10915
seq_42407	9240
seq_42408	10472
seq_42409	9674
seq_4241	985
seq_42410	9160
seq_42411	4278
seq_42412	10916
seq_42413	1006
seq_42414	10917
seq_42415	382
seq_42416	3902
seq_42417	3883
seq_42418	10013
seq_42419	10918
seq_4242	2532
seq_42420	9297
seq_42421	10306
seq_42422	47
seq_42423	9730
seq_42424	1996
seq_42425	10919
seq_42426	9082
seq_42427	10920
seq_42428	9300
seq_42429	9300
seq_4243	2780
seq_42430	4368
seq_42431	10358
seq_42432	9602
seq_42433	6148
seq_42434	2298
seq_42435	10373
seq_42436	6732
seq_42437	10921
seq_42438	10
seq_42439	10922
seq_4244	13
seq_42440	10382
seq_42441	10014
seq_42442	9252
seq_42443	10923
seq_42444	4550
seq_42445	6289
seq_42446	10396
seq_42447	8140
seq_42448	10924
seq_42449	10925
seq_4245	2781
seq_42450	10921
seq_42451	10649
seq_42452	2000
seq_42453	4492
seq_42454	10328
seq_42455	3830
seq_42456	5331
seq_42457	9775
seq_42458	10364
seq_42459	9120
seq_4246	2782
seq_42460	5780
seq_42461	9137
seq_42462	9324
seq_42463	9394
seq_42464	9095
seq_42465	10330
seq_42466	419
seq_42467	9419
seq_42468	2015
seq_42469	10587
seq_4247	2783
seq_42470	10926
seq_42471	4784
seq_42472	5783
seq_42473	10473
seq_42474	10927
seq_42475	6976
seq_42476	9787
seq_42477	10331
seq_42478	6977
seq_42479	9064
seq_4248	1028
seq_42480	10220
seq_42481	10474
seq_42482	2552
seq_42483	10928
seq_42484	9791
seq_42485	5190
seq_42486	4267
seq_42487	10929
seq_42488	9176
seq_42489	9431
seq_4249	2784
seq_42490	9967
seq_42491	3938
seq_42492	10930
seq_42493	10931
seq_42494	10195
seq_42495	855
seq_42496	9983
seq_42497	9442
seq_42498	10015
seq_42499	9640
seq_425	325
seq_4250	2785
seq_42500	10932
seq_42501	10016
seq_42502	10476
seq_42503	10933
seq_42504	9013
seq_42505	10934
seq_42506	2688
seq_42507	9099
seq_42508	10223
seq_42509	227
seq_4251	2786
seq_42510	10656
seq_42511	816
seq_42512	9169
seq_42513	9171
seq_42514	10017
seq_42515	10935
seq_42516	9180
seq_42517	10478
seq_42518	10936
seq_42519	10196
seq_4252	2787
seq_42520	2626
seq_42521	10937
seq_42522	10938
seq_42523	1109
seq_42524	427
seq_42525	10939
seq_42526	10940
seq_42527	10940
seq_42528	5434
seq_42529	10197
seq_4253	47
seq_42530	10941
seq_42531	9816
seq_42532	9351
seq_42533	9843
seq_42534	6777
seq_42535	10886
seq_42536	1949
seq_42537	9819
seq_42538	10355
seq_42539	9079
seq_4254	701
seq_42540	9079
seq_42541	99
seq_42542	10821
seq_42543	2050
seq_42544	10942
seq_42545	9222
seq_42546	2052
seq_42547	10111
seq_42548	10479
seq_42549	10943
seq_4255	2788
seq_42550	10944
seq_42551	2309
seq_42552	10945
seq_42553	10946
seq_42554	5195
seq_42555	10947
seq_42556	10112
seq_42557	10752
seq_42558	9589
seq_42559	7071
seq_4256	2789
seq_42560	7873
seq_42561	10463
seq_42562	9639
seq_42563	2654
seq_42564	10948
seq_42565	10021
seq_42566	2311
seq_42567	9229
seq_42568	10480
seq_42569	10481
seq_4257	1001
seq_42570	9231
seq_42571	10867
seq_42572	9346
seq_42573	10949
seq_42574	9637
seq_42575	10482
seq_42576	457
seq_42577	10881
seq_42578	10588
seq_42579	10759
seq_4258	2790
seq_42580	805
seq_42581	4721
seq_42582	10887
seq_42583	9349
seq_42584	5198
seq_42585	10950
seq_42586	1505
seq_42587	2027
seq_42588	6398
seq_42589	446
seq_4259	2791
seq_42590	2065
seq_42591	9024
seq_42592	9024
seq_42593	10951
seq_42594	2076
seq_42595	10952
seq_42596	3969
seq_42597	10216
seq_42598	150
seq_42599	310
seq_426	326
seq_4260	1266
seq_42600	3979
seq_42601	9844
seq_42602	10953
seq_42603	10484
seq_42604	10954
seq_42605	10236
seq_42606	10234
seq_42607	9198
seq_42608	10817
seq_42609	9066
seq_4261	2792
seq_42610	9066
seq_42611	10955
seq_42612	10956
seq_42613	10957
seq_42614	10485
seq_42615	9110
seq_42616	10262
seq_42617	10958
seq_42618	10114
seq_42619	10959
seq_4262	385
seq_42620	10960
seq_42621	9461
seq_42622	10961
seq_42623	4749
seq_42624	9265
seq_42625	10962
seq_42626	9787
seq_42627	2701
seq_42628	10281
seq_42629	10889
seq_4263	2793
seq_42630	9852
seq_42631	875
seq_42632	56
seq_42633	6914
seq_42634	6874
seq_42635	9644
seq_42636	6455
seq_42637	2702
seq_42638	9354
seq_42639	10303
seq_4264	2377
seq_42640	10826
seq_42641	10963
seq_42642	10199
seq_42643	9609
seq_42644	4764
seq_42645	2318
seq_42646	2899
seq_42647	10498
seq_42648	9611
seq_42649	10313
seq_4265	2794
seq_42650	6419
seq_42651	9716
seq_42652	9716
seq_42653	10891
seq_42654	9462
seq_42655	9120
seq_42656	4781
seq_42657	10964
seq_42658	155
seq_42659	10965
seq_4266	2795
seq_42660	9846
seq_42661	2780
seq_42662	10954
seq_42663	2780
seq_42664	4705
seq_42665	10357
seq_42666	9723
seq_42667	10237
seq_42668	10966
seq_42669	10967
seq_4267	2328
seq_42670	9873
seq_42671	10065
seq_42672	9729
seq_42673	10968
seq_42674	9717
seq_42675	9232
seq_42676	9651
seq_42677	10509
seq_42678	10969
seq_42679	4035
seq_4268	2796
seq_42680	4815
seq_42681	9370
seq_42682	9370
seq_42683	10324
seq_42684	10970
seq_42685	2708
seq_42686	10333
seq_42687	3692
seq_42688	9464
seq_42689	2106
seq_4269	1218
seq_42690	4819
seq_42691	6724
seq_42692	10971
seq_42693	9738
seq_42694	10972
seq_42695	9847
seq_42696	2109
seq_42697	9756
seq_42698	10026
seq_42699	4046
seq_427	327
seq_4270	2381
seq_42700	10519
seq_42701	4047
seq_42702	10973
seq_42703	2823
seq_42704	10974
seq_42705	10202
seq_42706	4835
seq_42707	9376
seq_42708	9765
seq_42709	9914
seq_4271	2131
seq_42710	2711
seq_42711	10975
seq_42712	10896
seq_42713	10976
seq_42714	10398
seq_42715	10333
seq_42716	10523
seq_42717	6543
seq_42718	10977
seq_42719	10091
seq_4272	1409
seq_42720	10255
seq_42721	9522
seq_42722	10525
seq_42723	5891
seq_42724	141
seq_42725	9355
seq_42726	0
seq_42727	9641
seq_42728	10978
seq_42729	10239
seq_4273	2797
seq_42730	10979
seq_42731	10445
seq_42732	2053
seq_42733	10980
seq_42734	9109
seq_42735	9655
seq_42736	5894
seq_42737	328
seq_42738	10981
seq_42739	10982
seq_4274	1018
seq_42740	10335
seq_42741	10899
seq_42742	6570
seq_42743	9348
seq_42744	10204
seq_42745	5896
seq_42746	10433
seq_42747	9656
seq_42748	5916
seq_42749	10983
seq_4275	2798
seq_42750	10029
seq_42751	7520
seq_42752	4022
seq_42753	895
seq_42754	8817
seq_42755	5211
seq_42756	6581
seq_42757	9302
seq_42758	9161
seq_42759	983
seq_4276	2799
seq_42760	9161
seq_42761	10984
seq_42762	333
seq_42763	5822
seq_42764	9237
seq_42765	10337
seq_42766	10985
seq_42767	7738
seq_42768	10986
seq_42769	10338
seq_4277	2398
seq_42770	4070
seq_42771	10486
seq_42772	10339
seq_42773	9915
seq_42774	9719
seq_42775	10987
seq_42776	2099
seq_42777	10988
seq_42778	9357
seq_42779	10030
seq_4278	551
seq_42780	10989
seq_42781	10900
seq_42782	4431
seq_42783	10990
seq_42784	9879
seq_42785	10517
seq_42786	2894
seq_42787	10991
seq_42788	9349
seq_42789	10992
seq_4279	1633
seq_42790	10993
seq_42791	3879
seq_42792	9379
seq_42793	9391
seq_42794	199
seq_42795	4942
seq_42796	2878
seq_42797	10550
seq_42798	9617
seq_42799	10551
seq_428	328
seq_4280	2800
seq_42800	5520
seq_42801	10994
seq_42802	10995
seq_42803	2073
seq_42804	10996
seq_42805	2140
seq_42806	10662
seq_42807	10663
seq_42808	10997
seq_42809	9618
seq_4281	2400
seq_42810	9108
seq_42811	10998
seq_42812	10903
seq_42813	10999
seq_42814	10904
seq_42815	11000
seq_42816	10207
seq_42817	9711
seq_42818	835
seq_42819	1973
seq_4282	2801
seq_42820	1973
seq_42821	10664
seq_42822	5932
seq_42823	9933
seq_42824	11001
seq_42825	9162
seq_42826	11002
seq_42827	1300
seq_42828	9939
seq_42829	10208
seq_4283	2802
seq_42830	9415
seq_42831	2970
seq_42832	2333
seq_42833	7742
seq_42834	9429
seq_42835	10573
seq_42836	9946
seq_42837	2715
seq_42838	10487
seq_42839	10487
seq_4284	2803
seq_42840	9004
seq_42841	9465
seq_42842	11003
seq_42843	1330
seq_42844	4304
seq_42845	11004
seq_42846	10034
seq_42847	9952
seq_42848	2166
seq_42849	3311
seq_4285	2105
seq_42850	10007
seq_42851	30
seq_42852	341
seq_42853	11005
seq_42854	4979
seq_42855	10022
seq_42856	10589
seq_42857	9422
seq_42858	5006
seq_42859	9961
seq_4286	2409
seq_42860	9466
seq_42861	6770
seq_42862	916
seq_42863	916
seq_42864	9962
seq_42865	10590
seq_42866	9140
seq_42867	5942
seq_42868	11006
seq_42869	5044
seq_4287	2804
seq_42870	10340
seq_42871	9033
seq_42872	9430
seq_42873	7093
seq_42874	5944
seq_42875	10602
seq_42876	10773
seq_42877	112
seq_42878	11007
seq_42879	10603
seq_4288	2805
seq_42880	10115
seq_42881	3454
seq_42882	9502
seq_42883	10035
seq_42884	9722
seq_42885	9516
seq_42886	9977
seq_42887	10615
seq_42888	9360
seq_42889	10616
seq_4289	2806
seq_42890	1402
seq_42891	10280
seq_42892	10672
seq_42893	10673
seq_42894	9982
seq_42895	11008
seq_42896	1417
seq_42897	11009
seq_42898	1417
seq_42899	9014
seq_429	329
seq_4290	2807
seq_42900	114
seq_42901	10116
seq_42902	11010
seq_42903	9139
seq_42904	11011
seq_42905	9852
seq_42906	10209
seq_42907	47
seq_42908	922
seq_42909	11012
seq_4291	2808
seq_42910	4343
seq_42911	9643
seq_42912	9452
seq_42913	9226
seq_42914	9453
seq_42915	9454
seq_42916	30
seq_42917	10645
seq_42918	10036
seq_42919	923
seq_4292	2809
seq_42920	1465
seq_42921	10343
seq_42922	7628
seq_42923	9274
seq_42924	3262
seq_42925	3207
seq_42926	592
seq_42927	10656
seq_42928	11013
seq_42929	6866
seq_4293	2810
seq_42930	2193
seq_42931	9464
seq_42932	10026
seq_42933	2724
seq_42934	9569
seq_42935	9667
seq_42936	9162
seq_42937	9465
seq_42938	9165
seq_42939	10150
seq_4294	2811
seq_42940	2195
seq_42941	2195
seq_42942	5956
seq_42943	4142
seq_42944	2195
seq_42945	2195
seq_42946	10294
seq_42947	9467
seq_42948	11014
seq_42949	9871
seq_4295	2811
seq_42950	11010
seq_42951	4144
seq_42952	11015
seq_42953	7096
seq_42954	10040
seq_42955	9472
seq_42956	10043
seq_42957	10367
seq_42958	1011
seq_42959	10040
seq_4296	1030
seq_42960	10046
seq_42961	10047
seq_42962	10048
seq_42963	10295
seq_42964	10677
seq_42965	11016
seq_42966	11017
seq_42967	10689
seq_42968	10690
seq_42969	10401
seq_4297	2108
seq_42970	5271
seq_42971	10679
seq_42972	10041
seq_42973	11018
seq_42974	931
seq_42975	10490
seq_42976	10490
seq_42977	3348
seq_42978	4152
seq_42979	10698
seq_4298	2322
seq_42980	9472
seq_42981	10346
seq_42982	9489
seq_42983	9490
seq_42984	9492
seq_42985	10702
seq_42986	2212
seq_42987	11019
seq_42988	11019
seq_42989	10298
seq_4299	2812
seq_42990	10043
seq_42991	649
seq_42992	9690
seq_42993	10708
seq_42994	2352
seq_42995	10711
seq_42996	218
seq_42997	11020
seq_42998	10491
seq_42999	18
seq_43	24
seq_430	330
seq_4300	2813
seq_43000	9500
seq_43001	6089
seq_43002	9473
seq_43003	936
seq_43004	10719
seq_43005	4545
seq_43006	11021
seq_43007	11022
seq_43008	10493
seq_43009	9362
seq_4301	2814
seq_43010	11023
seq_43011	11024
seq_43012	10
seq_43013	10
seq_43014	10728
seq_43015	10301
seq_43016	151
seq_43017	10680
seq_43018	7194
seq_43019	9297
seq_4302	2447
seq_43020	11025
seq_43021	11026
seq_43022	9103
seq_43023	10749
seq_43024	10119
seq_43025	9168
seq_43026	10104
seq_43027	10104
seq_43028	10105
seq_43029	38
seq_4303	2449
seq_43030	4168
seq_43031	38
seq_43032	2636
seq_43033	9201
seq_43034	11027
seq_43035	11028
seq_43036	9197
seq_43037	9197
seq_43038	11029
seq_43039	680
seq_4304	394
seq_43040	11029
seq_43041	5986
seq_43042	5424
seq_43043	435
seq_43044	5987
seq_43045	24
seq_43046	10112
seq_43047	87
seq_43048	1762
seq_43049	11030
seq_4305	1034
seq_43050	9357
seq_43051	11031
seq_43052	10116
seq_43053	11032
seq_43054	1402
seq_43055	1402
seq_43056	8319
seq_43057	11033
seq_43058	10764
seq_43059	9725
seq_4306	2815
seq_43060	2315
seq_43061	10117
seq_43062	9619
seq_43063	10766
seq_43064	9050
seq_43065	9726
seq_43066	11034
seq_43067	11035
seq_43068	9536
seq_43069	10128
seq_4307	425
seq_43070	10777
seq_43071	10046
seq_43072	11036
seq_43073	11037
seq_43074	10782
seq_43075	10782
seq_43076	5043
seq_43077	1541
seq_43078	35
seq_43079	10785
seq_4308	2558
seq_43080	9053
seq_43081	10785
seq_43082	9041
seq_43083	9727
seq_43084	9119
seq_43085	9170
seq_43086	3413
seq_43087	11038
seq_43088	8019
seq_43089	10296
seq_4309	2816
seq_43090	10799
seq_43091	1761
seq_43092	3581
seq_43093	11039
seq_43094	615
